maintenance_id,truck_id,maintenance_date,maintenance_type,odometer_reading,labor_hours,labor_cost,parts_cost,total_cost,facility_location,downtime_hours,service_description
MAINT00002370,TRK00055,2024-06-04,Transmission,70538,4.5,403.97,2400.16,2804.13,Denver,6.3,Scheduled Transmission
MAINT00002371,TRK00110,2024-06-06,Preventive,556758,4.8,412.23,2742.87,3155.1,Phoenix,8.4,Emergency Preventive
MAINT00002372,TRK00118,2024-06-06,Preventive,705347,1.6,145.63,2733.55,2879.18,Charlotte,3.0,Routine Preventive
MAINT00002373,TRK00041,2024-06-07,Transmission,227261,2.9,319.86,2017.25,2337.11,Miami,11.8,Scheduled Transmission
MAINT00002374,TRK00094,2024-06-07,Transmission,431224,7.6,724.51,1637.63,2362.14,Philadelphia,47.5,Emergency Transmission
MAINT00002375,TRK00107,2024-06-07,Engine,497724,3.3,330.08,1873.82,2203.9,Charlotte,7.9,Scheduled Engine
MAINT00002376,TRK00079,2024-06-07,Transmission,669939,6.6,600.62,2201.51,2802.13,Omaha,7.3,Routine Transmission
MAINT00002377,TRK00095,2024-06-07,Repair,476392,5.3,495.79,2501.39,2997.18,Miami,9.4,Routine Repair
MAINT00002378,TRK00026,2024-06-07,Brake,130802,7.4,657.46,2348.29,3005.75,Milwaukee,2.3,Routine Brake
MAINT00002379,TRK00026,2024-06-08,Brake,525252,8.0,891.22,2628.87,3520.09,Columbus,45.9,Scheduled Brake
MAINT00002380,TRK00089,2024-06-08,Engine,168436,7.3,890.79,82.78,973.57,Miami,39.7,Scheduled Engine
MAINT00002381,TRK00119,2024-06-08,Tire,171518,0.9,98.41,1573.62,1672.03,Detroit,2.1,Scheduled Tire
MAINT00002382,TRK00002,2024-06-09,Tire,267169,5.0,597.33,1028.85,1626.18,Memphis,7.4,Routine Tire
MAINT00002383,TRK00072,2024-06-09,Preventive,747256,3.4,326.57,2340.77,2667.34,Portland,26.2,Emergency Preventive
MAINT00002384,TRK00024,2024-06-09,Transmission,742845,0.5,44.05,2141.92,2185.97,Kansas City,47.3,Routine Transmission
MAINT00002385,TRK00042,2024-06-10,Transmission,167239,4.7,472.95,2804.72,3277.67,Milwaukee,21.2,Scheduled Transmission
MAINT00002386,TRK00051,2024-06-10,Repair,261298,5.1,589.98,3202.83,3792.81,Nashville,22.5,Routine Repair
MAINT00002387,TRK00068,2024-06-10,Repair,578291,0.5,43.28,1312.7,1355.98,Salt Lake City,2.3,Scheduled Repair
MAINT00002388,TRK00064,2024-06-11,Inspection,416648,5.5,668.17,44.89,713.06,New York,44.1,Routine Inspection
MAINT00002389,TRK00030,2024-06-11,Transmission,424915,0.6,65.1,203.74,268.84,Portland,10.4,Emergency Transmission
MAINT00002390,TRK00106,2024-06-11,Tire,110507,5.1,586.46,628.62,1215.08,Memphis,45.4,Scheduled Tire
MAINT00002391,TRK00106,2024-06-11,Tire,100866,6.3,769.37,1403.33,2172.7,Chicago,41.7,Scheduled Tire
MAINT00002392,TRK00079,2024-06-12,Tire,222760,2.9,330.68,1894.63,2225.31,Seattle,35.6,Emergency Tire
MAINT00002393,TRK00057,2024-06-12,Repair,246303,1.3,136.76,942.71,1079.47,Atlanta,35.9,Scheduled Repair
MAINT00002394,TRK00092,2024-06-13,Transmission,631818,1.9,234.44,256.17,490.61,Las Vegas,27.5,Emergency Transmission
MAINT00002395,TRK00097,2024-06-13,Transmission,509120,4.4,460.38,1289.17,1749.55,Seattle,33.5,Scheduled Transmission
MAINT00002396,TRK00009,2024-06-13,Repair,500024,2.6,239.41,2376.12,2615.53,Milwaukee,44.8,Routine Repair
MAINT00002397,TRK00042,2024-06-13,Brake,99796,2.0,213.95,2279.22,2493.17,Philadelphia,38.5,Emergency Brake
MAINT00002398,TRK00090,2024-06-14,Tire,587341,2.9,322.36,462.09,784.45,Denver,13.8,Scheduled Tire
MAINT00002399,TRK00040,2024-06-14,Tire,649470,7.9,674.32,1850.42,2524.74,Miami,9.7,Emergency Tire
MAINT00002400,TRK00037,2024-06-15,Preventive,77265,2.3,279.13,2293.98,2573.11,Miami,38.8,Routine Preventive
MAINT00002401,TRK00028,2024-06-15,Brake,720198,0.6,64.78,1273.22,1338.0,Chicago,33.5,Scheduled Brake
MAINT00002402,TRK00117,2024-06-16,Engine,710524,4.0,371.03,2514.66,2885.69,Miami,16.3,Routine Engine
MAINT00002403,TRK00041,2024-06-16,Inspection,727878,5.6,529.93,105.24,635.17,Minneapolis,9.1,Scheduled Inspection
MAINT00002404,TRK00082,2024-06-16,Tire,487620,2.3,283.55,1438.09,1721.64,Oklahoma City,39.8,Routine Tire
MAINT00002405,TRK00020,2024-06-16,Preventive,96451,2.2,245.26,2980.48,3225.74,New York,38.9,Scheduled Preventive
MAINT00002406,TRK00005,2024-06-17,Brake,237075,6.6,807.09,551.52,1358.61,Kansas City,11.5,Routine Brake
MAINT00002407,TRK00029,2024-06-17,Repair,648344,5.0,602.75,3148.37,3751.12,Las Vegas,19.2,Emergency Repair
MAINT00002408,TRK00023,2024-06-17,Preventive,196597,1.7,150.87,284.71,435.58,Minneapolis,31.5,Emergency Preventive
MAINT00002409,TRK00033,2024-06-17,Brake,586301,1.9,223.6,2254.35,2477.95,Kansas City,33.6,Scheduled Brake
MAINT00002410,TRK00042,2024-06-17,Tire,202031,6.1,683.62,2101.91,2785.53,Detroit,7.4,Scheduled Tire
MAINT00002411,TRK00119,2024-06-17,Transmission,442752,4.1,466.17,2170.67,2636.84,Dallas,4.9,Scheduled Transmission
MAINT00002412,TRK00078,2024-06-17,Engine,544259,2.9,346.4,404.87,751.27,Dallas,20.3,Scheduled Engine
MAINT00002413,TRK00103,2024-06-18,Tire,51912,0.7,81.2,2403.07,2484.27,Detroit,43.4,Routine Tire
MAINT00002414,TRK00085,2024-06-18,Inspection,439351,7.1,663.27,32.29,695.56,Houston,33.2,Routine Inspection
MAINT00002415,TRK00111,2024-06-18,Transmission,448891,1.5,159.95,1889.86,2049.81,Atlanta,43.6,Scheduled Transmission
MAINT00002416,TRK00075,2024-06-19,Transmission,213505,3.7,394.21,1743.18,2137.39,Omaha,14.2,Emergency Transmission
MAINT00002417,TRK00038,2024-06-19,Brake,546943,6.3,688.92,290.29,979.21,Milwaukee,42.9,Emergency Brake
MAINT00002418,TRK00075,2024-06-20,Inspection,281929,2.7,261.07,119.45,380.52,Miami,7.5,Emergency Inspection
MAINT00002419,TRK00112,2024-06-20,Tire,623299,1.2,113.32,1938.85,2052.17,Chicago,16.9,Routine Tire
MAINT00002420,TRK00082,2024-06-20,Brake,64034,7.1,874.02,1829.51,2703.53,Miami,15.3,Routine Brake
MAINT00002421,TRK00051,2024-06-20,Inspection,469629,3.7,415.54,66.62,482.16,Nashville,47.2,Scheduled Inspection
MAINT00002422,TRK00091,2024-06-21,Brake,68603,6.3,629.92,2111.46,2741.38,Las Vegas,28.2,Scheduled Brake
MAINT00002423,TRK00112,2024-06-21,Inspection,458831,1.0,120.67,107.07,227.74,Charlotte,2.9,Emergency Inspection
MAINT00002424,TRK00080,2024-06-21,Preventive,554488,2.3,241.28,1344.04,1585.32,Milwaukee,17.0,Scheduled Preventive
MAINT00002425,TRK00038,2024-06-22,Engine,408141,1.5,157.81,2143.27,2301.08,Los Angeles,38.1,Scheduled Engine
MAINT00002426,TRK00069,2024-06-22,Transmission,490403,2.2,266.4,1848.81,2115.21,Denver,27.4,Routine Transmission
MAINT00002427,TRK00035,2024-06-22,Preventive,628390,2.5,276.73,203.67,480.4,New York,41.1,Scheduled Preventive
MAINT00002428,TRK00055,2024-06-22,Transmission,166390,2.4,245.5,2343.13,2588.63,Minneapolis,43.1,Scheduled Transmission
MAINT00002429,TRK00026,2024-06-23,Preventive,142597,3.0,256.46,2740.7,2997.16,Dallas,41.8,Emergency Preventive
MAINT00002430,TRK00024,2024-06-23,Repair,710413,5.5,476.48,723.32,1199.8,Philadelphia,32.0,Emergency Repair
MAINT00002431,TRK00094,2024-06-24,Transmission,71594,3.1,367.09,3109.34,3476.43,Miami,23.4,Scheduled Transmission
MAINT00002432,TRK00007,2024-06-24,Inspection,393128,4.9,474.15,137.07,611.22,Minneapolis,21.8,Emergency Inspection
MAINT00002433,TRK00038,2024-06-24,Engine,95460,2.0,219.78,1743.78,1963.56,Chicago,16.1,Scheduled Engine
MAINT00002434,TRK00117,2024-06-24,Engine,385379,6.6,652.87,836.82,1489.69,Milwaukee,5.7,Scheduled Engine
MAINT00002435,TRK00012,2024-06-24,Brake,179468,7.2,807.85,2631.86,3439.71,Denver,15.1,Routine Brake
MAINT00002436,TRK00014,2024-06-25,Repair,223836,7.4,794.99,2229.43,3024.42,Charlotte,31.8,Scheduled Repair
MAINT00002437,TRK00067,2024-06-25,Transmission,726147,3.6,324.05,1387.44,1711.49,Phoenix,7.7,Scheduled Transmission
MAINT00002438,TRK00050,2024-06-26,Inspection,692147,1.9,217.19,127.47,344.66,Atlanta,8.8,Emergency Inspection
MAINT00002439,TRK00048,2024-06-26,Repair,66820,6.7,776.72,2482.51,3259.23,Los Angeles,32.3,Scheduled Repair
MAINT00002440,TRK00088,2024-06-26,Preventive,544625,2.4,214.92,529.4,744.32,Detroit,27.4,Emergency Preventive
MAINT00002441,TRK00066,2024-06-27,Tire,401329,5.5,680.79,181.73,862.52,Nashville,13.3,Routine Tire
MAINT00002442,TRK00064,2024-06-27,Preventive,247944,4.0,449.9,2874.55,3324.45,Omaha,32.5,Routine Preventive
MAINT00002443,TRK00025,2024-06-27,Inspection,691976,1.1,109.31,5.95,115.26,Minneapolis,24.9,Scheduled Inspection
MAINT00002444,TRK00040,2024-06-27,Brake,89281,4.6,411.98,751.02,1163.0,Chicago,4.1,Scheduled Brake
MAINT00002445,TRK00003,2024-06-27,Preventive,99370,1.0,115.53,2495.37,2610.9,Los Angeles,17.5,Scheduled Preventive
MAINT00002446,TRK00054,2024-06-27,Brake,74924,3.1,343.95,983.19,1327.14,Philadelphia,5.1,Emergency Brake
MAINT00002447,TRK00050,2024-06-28,Transmission,272543,0.8,69.23,1396.4,1465.63,Dallas,18.7,Scheduled Transmission
MAINT00002448,TRK00065,2024-06-28,Brake,363599,6.0,693.94,1189.05,1882.99,Chicago,38.8,Emergency Brake
MAINT00002449,TRK00080,2024-06-28,Engine,736941,1.4,138.29,120.72,259.01,Salt Lake City,18.3,Emergency Engine
MAINT00002450,TRK00072,2024-06-29,Repair,419886,1.5,147.6,247.78,395.38,Chicago,33.1,Routine Repair
MAINT00002451,TRK00073,2024-06-29,Transmission,723532,1.3,117.03,1802.31,1919.34,Columbus,14.0,Routine Transmission
MAINT00002452,TRK00070,2024-06-29,Tire,558364,0.7,68.6,1510.09,1578.69,Las Vegas,41.0,Routine Tire
MAINT00002453,TRK00032,2024-06-29,Preventive,656612,0.6,55.92,2225.04,2280.96,Philadelphia,6.3,Scheduled Preventive
MAINT00002454,TRK00069,2024-06-29,Repair,373200,2.5,265.46,2221.91,2487.37,Indianapolis,13.7,Scheduled Repair
MAINT00002455,TRK00082,2024-06-29,Repair,741791,4.2,447.14,907.02,1354.16,Los Angeles,43.2,Emergency Repair
MAINT00002456,TRK00021,2024-06-30,Repair,600293,2.0,189.37,1396.49,1585.86,Indianapolis,30.3,Emergency Repair
MAINT00002457,TRK00013,2024-06-30,Tire,263276,5.1,581.52,482.2,1063.72,Las Vegas,21.5,Scheduled Tire
MAINT00002458,TRK00029,2024-07-01,Preventive,491499,2.1,236.36,2928.91,3165.27,Houston,39.5,Scheduled Preventive
MAINT00002459,TRK00025,2024-07-01,Inspection,63553,1.7,146.83,57.9,204.73,Seattle,31.0,Routine Inspection
MAINT00002460,TRK00010,2024-07-01,Repair,680368,5.5,625.58,2743.9,3369.48,Minneapolis,27.6,Scheduled Repair
MAINT00002461,TRK00066,2024-07-02,Transmission,688974,4.2,497.11,2326.68,2823.79,Dallas,45.4,Emergency Transmission
MAINT00002462,TRK00089,2024-07-02,Tire,466463,7.3,784.9,2599.85,3384.75,Kansas City,35.4,Emergency Tire
MAINT00002463,TRK00048,2024-07-03,Engine,242138,7.4,647.85,341.23,989.08,Columbus,26.4,Scheduled Engine
MAINT00002464,TRK00119,2024-07-03,Inspection,651144,3.6,331.49,13.33,344.82,Los Angeles,35.2,Routine Inspection
MAINT00002465,TRK00077,2024-07-04,Transmission,154374,3.1,336.84,1535.69,1872.53,Los Angeles,20.8,Emergency Transmission
MAINT00002466,TRK00067,2024-07-04,Inspection,570599,6.8,815.41,10.71,826.12,Dallas,32.6,Scheduled Inspection
MAINT00002467,TRK00017,2024-07-04,Transmission,472706,1.0,104.44,1508.99,1613.43,Oklahoma City,15.0,Scheduled Transmission
MAINT00002468,TRK00077,2024-07-05,Engine,50454,1.8,212.06,988.49,1200.55,Indianapolis,26.4,Routine Engine
MAINT00002469,TRK00071,2024-07-05,Preventive,574689,0.8,88.03,1222.44,1310.47,Milwaukee,38.3,Scheduled Preventive
MAINT00002470,TRK00075,2024-07-05,Inspection,483990,2.0,222.67,19.98,242.65,Denver,10.9,Scheduled Inspection
MAINT00002471,TRK00013,2024-07-05,Brake,211740,3.5,415.77,3342.09,3757.86,Minneapolis,48.0,Routine Brake
MAINT00002472,TRK00033,2024-07-07,Transmission,576774,3.9,413.66,2581.77,2995.43,Detroit,36.2,Emergency Transmission
MAINT00002473,TRK00117,2024-07-07,Engine,233547,6.1,537.28,3223.93,3761.21,Dallas,20.0,Emergency Engine
MAINT00002474,TRK00054,2024-07-07,Brake,688774,1.7,160.89,1757.45,1918.34,Portland,46.5,Emergency Brake
MAINT00002475,TRK00020,2024-07-08,Engine,318777,1.6,138.15,2251.56,2389.71,Atlanta,18.5,Routine Engine
MAINT00002476,TRK00032,2024-07-08,Brake,658050,3.3,282.82,1110.97,1393.79,Detroit,10.8,Emergency Brake
MAINT00002477,TRK00065,2024-07-08,Preventive,329997,5.6,547.35,3007.39,3554.74,Seattle,17.1,Emergency Preventive
MAINT00002478,TRK00104,2024-07-08,Tire,575067,5.3,656.43,826.97,1483.4,Atlanta,47.9,Scheduled Tire
MAINT00002479,TRK00087,2024-07-08,Engine,181660,6.8,661.42,3320.23,3981.65,Miami,26.6,Routine Engine
MAINT00002480,TRK00102,2024-07-09,Inspection,632874,7.1,791.64,67.26,858.9,Atlanta,21.5,Routine Inspection
MAINT00002481,TRK00012,2024-07-09,Repair,712813,6.0,596.6,1676.94,2273.54,Miami,20.2,Scheduled Repair
MAINT00002482,TRK00111,2024-07-11,Transmission,607783,4.0,438.7,3049.07,3487.77,Phoenix,25.6,Emergency Transmission
MAINT00002483,TRK00062,2024-07-12,Repair,654844,0.9,84.19,3404.92,3489.11,Nashville,4.0,Scheduled Repair
MAINT00002484,TRK00040,2024-07-12,Transmission,104121,7.6,938.56,2404.96,3343.52,Seattle,38.8,Emergency Transmission
MAINT00002485,TRK00084,2024-07-13,Brake,379456,6.6,734.05,109.2,843.25,Los Angeles,21.5,Routine Brake
MAINT00002486,TRK00025,2024-07-14,Brake,674914,7.2,765.64,3056.91,3822.55,Kansas City,43.9,Emergency Brake
MAINT00002487,TRK00062,2024-07-14,Inspection,471651,7.5,892.76,52.5,945.26,Minneapolis,38.0,Scheduled Inspection
MAINT00002488,TRK00061,2024-07-15,Inspection,260966,6.1,729.34,1.44,730.78,Las Vegas,36.3,Emergency Inspection
MAINT00002489,TRK00069,2024-07-15,Repair,74409,7.6,943.18,1057.17,2000.35,Indianapolis,3.2,Scheduled Repair
MAINT00002490,TRK00020,2024-07-15,Transmission,679585,8.0,899.64,1043.89,1943.53,Memphis,25.7,Emergency Transmission
MAINT00002491,TRK00026,2024-07-15,Engine,535330,2.9,256.8,2117.99,2374.79,Memphis,41.0,Scheduled Engine
MAINT00002492,TRK00032,2024-07-16,Engine,588296,5.3,496.53,2504.15,3000.68,Chicago,11.0,Scheduled Engine
MAINT00002493,TRK00092,2024-07-16,Inspection,114462,4.8,487.83,129.21,617.04,Atlanta,17.8,Emergency Inspection
MAINT00002494,TRK00044,2024-07-16,Brake,59305,7.2,725.67,1867.66,2593.33,Oklahoma City,2.7,Emergency Brake
MAINT00002495,TRK00119,2024-07-17,Preventive,713978,3.7,348.13,531.49,879.62,Charlotte,34.7,Scheduled Preventive
MAINT00002496,TRK00062,2024-07-18,Transmission,593405,0.7,84.31,202.05,286.36,Charlotte,4.8,Scheduled Transmission
MAINT00002497,TRK00003,2024-07-18,Preventive,351420,2.7,286.03,1767.5,2053.53,New York,25.8,Routine Preventive
MAINT00002498,TRK00060,2024-07-18,Inspection,139126,5.1,486.66,41.16,527.82,Charlotte,22.9,Scheduled Inspection
MAINT00002499,TRK00100,2024-07-18,Preventive,681205,4.3,377.01,1383.35,1760.36,Minneapolis,9.7,Routine Preventive
MAINT00002500,TRK00054,2024-07-19,Brake,558140,7.0,768.96,3378.24,4147.2,Denver,29.8,Scheduled Brake
MAINT00002501,TRK00004,2024-07-20,Inspection,222708,2.7,255.66,35.8,291.46,Philadelphia,8.5,Emergency Inspection
MAINT00002502,TRK00105,2024-07-20,Tire,531497,3.4,331.03,1402.7,1733.73,Nashville,26.9,Scheduled Tire
MAINT00002503,TRK00113,2024-07-20,Preventive,311859,7.7,801.89,828.21,1630.1,Las Vegas,46.9,Scheduled Preventive
MAINT00002504,TRK00050,2024-07-20,Engine,66290,0.8,90.21,583.33,673.54,Nashville,11.0,Routine Engine
MAINT00002505,TRK00068,2024-07-21,Inspection,417576,2.2,190.05,87.4,277.45,Miami,32.5,Emergency Inspection
MAINT00002506,TRK00091,2024-07-21,Inspection,206695,6.1,620.93,84.26,705.19,Minneapolis,9.2,Routine Inspection
MAINT00002507,TRK00065,2024-07-21,Engine,74931,2.6,241.89,3042.27,3284.16,Portland,22.0,Emergency Engine
MAINT00002508,TRK00088,2024-07-22,Preventive,619031,7.9,775.24,658.12,1433.36,Chicago,38.0,Emergency Preventive
MAINT00002509,TRK00047,2024-07-22,Brake,326977,1.5,170.22,1522.8,1693.02,Indianapolis,33.0,Routine Brake
MAINT00002510,TRK00077,2024-07-23,Engine,244401,4.9,482.87,1720.67,2203.54,Oklahoma City,2.7,Emergency Engine
MAINT00002511,TRK00013,2024-07-23,Tire,159378,3.9,375.27,2635.87,3011.14,Milwaukee,8.7,Emergency Tire
MAINT00002512,TRK00097,2024-07-24,Transmission,336426,2.3,270.04,1090.89,1360.93,Detroit,46.8,Routine Transmission
MAINT00002513,TRK00057,2024-07-24,Repair,294127,5.4,464.39,1317.13,1781.52,Las Vegas,6.7,Emergency Repair
MAINT00002514,TRK00062,2024-07-25,Transmission,459208,6.9,735.58,2888.72,3624.3,Houston,46.4,Scheduled Transmission
MAINT00002515,TRK00051,2024-07-26,Repair,504395,5.9,574.23,2690.61,3264.84,Milwaukee,40.8,Emergency Repair
MAINT00002516,TRK00002,2024-07-26,Tire,104847,4.4,526.29,1347.05,1873.34,Miami,3.5,Scheduled Tire
MAINT00002517,TRK00063,2024-07-26,Repair,320016,7.3,761.5,997.38,1758.88,Miami,5.0,Scheduled Repair
MAINT00002518,TRK00073,2024-07-26,Inspection,271301,0.8,84.61,113.83,198.44,Miami,4.4,Emergency Inspection
MAINT00002519,TRK00080,2024-07-26,Repair,325426,0.8,82.47,1020.0,1102.47,Denver,7.9,Emergency Repair
MAINT00002520,TRK00045,2024-07-27,Inspection,304395,4.9,544.23,75.71,619.94,Dallas,47.4,Emergency Inspection
MAINT00002521,TRK00052,2024-07-27,Repair,699960,1.6,157.1,2307.48,2464.58,Las Vegas,32.9,Routine Repair
MAINT00002522,TRK00004,2024-07-28,Inspection,342164,5.1,461.86,89.04,550.9,Memphis,7.0,Routine Inspection
MAINT00002523,TRK00030,2024-07-29,Brake,682574,5.7,645.46,659.39,1304.85,Philadelphia,13.3,Routine Brake
MAINT00002524,TRK00032,2024-07-29,Repair,617076,6.9,603.2,266.06,869.26,Memphis,39.3,Emergency Repair
MAINT00002525,TRK00013,2024-07-29,Engine,62601,4.0,400.21,276.76,676.97,Denver,25.5,Emergency Engine
MAINT00002526,TRK00095,2024-07-30,Tire,690223,1.8,166.59,640.27,806.86,New York,26.3,Emergency Tire
MAINT00002527,TRK00075,2024-07-30,Brake,493007,7.9,901.74,1342.88,2244.62,Atlanta,25.9,Scheduled Brake
MAINT00002528,TRK00116,2024-07-31,Tire,248466,5.9,503.61,2994.3,3497.91,Phoenix,41.3,Emergency Tire
MAINT00002529,TRK00089,2024-08-01,Brake,152201,7.3,636.61,3139.19,3775.8,Las Vegas,13.7,Emergency Brake
MAINT00002530,TRK00070,2024-08-01,Tire,651093,7.0,737.6,1963.55,2701.15,Memphis,30.3,Scheduled Tire
MAINT00002531,TRK00097,2024-08-01,Preventive,147108,1.2,133.61,2747.54,2881.15,Miami,16.7,Scheduled Preventive
MAINT00002532,TRK00092,2024-08-01,Repair,644465,6.4,582.65,3310.4,3893.05,Phoenix,47.5,Scheduled Repair
MAINT00002533,TRK00033,2024-08-02,Tire,314873,3.4,348.47,2166.77,2515.24,Columbus,47.7,Emergency Tire
MAINT00002534,TRK00071,2024-08-03,Engine,653749,3.2,343.74,2475.44,2819.18,Detroit,2.7,Routine Engine
MAINT00002535,TRK00063,2024-08-03,Tire,341580,5.1,572.37,1117.05,1689.42,Phoenix,46.1,Emergency Tire
MAINT00002536,TRK00072,2024-08-03,Transmission,70062,4.6,460.66,1295.04,1755.7,Portland,36.9,Routine Transmission
MAINT00002537,TRK00119,2024-08-03,Inspection,603018,6.6,776.98,138.47,915.45,Columbus,45.6,Scheduled Inspection
MAINT00002538,TRK00104,2024-08-04,Preventive,394808,1.4,155.83,2580.04,2735.87,Charlotte,18.8,Routine Preventive
MAINT00002539,TRK00118,2024-08-04,Engine,557766,6.5,596.06,2929.27,3525.33,Phoenix,45.9,Emergency Engine
MAINT00002540,TRK00085,2024-08-05,Engine,281572,4.2,501.55,220.01,721.56,Las Vegas,22.5,Routine Engine
MAINT00002541,TRK00038,2024-08-05,Brake,348381,1.1,122.36,3144.12,3266.48,Kansas City,46.0,Scheduled Brake
MAINT00002542,TRK00113,2024-08-06,Tire,511084,2.1,243.96,990.57,1234.53,New York,5.4,Scheduled Tire
MAINT00002543,TRK00061,2024-08-08,Preventive,493328,4.0,456.01,2096.5,2552.51,Indianapolis,45.8,Scheduled Preventive
MAINT00002544,TRK00004,2024-08-08,Repair,211955,2.6,229.29,2561.88,2791.17,Omaha,19.2,Routine Repair
MAINT00002545,TRK00013,2024-08-08,Engine,116352,5.9,610.16,680.15,1290.31,Charlotte,24.3,Routine Engine
MAINT00002546,TRK00001,2024-08-09,Brake,593738,3.0,281.6,153.15,434.75,Oklahoma City,31.5,Emergency Brake
MAINT00002547,TRK00047,2024-08-09,Repair,388576,3.6,358.08,1434.54,1792.62,Milwaukee,7.7,Routine Repair
MAINT00002548,TRK00023,2024-08-10,Inspection,204339,0.9,103.94,1.45,105.39,Indianapolis,6.3,Scheduled Inspection
MAINT00002549,TRK00009,2024-08-10,Brake,308630,7.2,691.29,1742.04,2433.33,Miami,8.6,Routine Brake
MAINT00002550,TRK00017,2024-08-10,Preventive,510533,3.8,340.21,2739.21,3079.42,Houston,44.6,Scheduled Preventive
MAINT00002551,TRK00007,2024-08-10,Inspection,166346,4.6,558.78,134.95,693.73,Los Angeles,23.4,Emergency Inspection
MAINT00002552,TRK00020,2024-08-11,Transmission,121890,2.5,267.81,2430.21,2698.02,Los Angeles,44.7,Routine Transmission
MAINT00002553,TRK00023,2024-08-11,Brake,324178,2.4,267.2,2787.95,3055.15,Miami,31.6,Scheduled Brake
MAINT00002554,TRK00072,2024-08-11,Tire,179431,3.3,346.13,985.09,1331.22,Salt Lake City,7.1,Emergency Tire
MAINT00002555,TRK00068,2024-08-11,Repair,404834,6.2,576.56,1850.15,2426.71,Indianapolis,31.2,Emergency Repair
MAINT00002556,TRK00083,2024-08-12,Preventive,727779,3.3,345.24,2218.51,2563.75,Oklahoma City,16.8,Emergency Preventive
MAINT00002557,TRK00120,2024-08-12,Transmission,736303,1.3,117.93,743.15,861.08,Philadelphia,47.3,Scheduled Transmission
MAINT00002558,TRK00038,2024-08-12,Tire,292356,1.9,207.17,655.75,862.92,Charlotte,12.3,Emergency Tire
MAINT00002559,TRK00112,2024-08-12,Transmission,555471,1.8,207.15,821.42,1028.57,Minneapolis,37.3,Emergency Transmission
MAINT00002560,TRK00015,2024-08-13,Inspection,604689,4.4,390.14,21.54,411.68,Salt Lake City,13.9,Scheduled Inspection
MAINT00002561,TRK00085,2024-08-13,Tire,719040,5.4,536.15,1929.91,2466.06,Dallas,10.9,Emergency Tire
MAINT00002562,TRK00107,2024-08-14,Preventive,528182,2.0,198.88,2595.83,2794.71,Phoenix,20.5,Scheduled Preventive
MAINT00002563,TRK00114,2024-08-14,Preventive,416556,1.6,184.39,712.22,896.61,Houston,21.2,Scheduled Preventive
MAINT00002564,TRK00052,2024-08-14,Inspection,616743,1.9,161.52,143.08,304.6,Seattle,3.4,Scheduled Inspection
MAINT00002565,TRK00008,2024-08-16,Brake,59594,1.6,143.63,1879.6,2023.23,Nashville,36.1,Emergency Brake
MAINT00002566,TRK00089,2024-08-17,Transmission,160672,6.9,649.27,1566.09,2215.36,Chicago,28.4,Emergency Transmission
MAINT00002567,TRK00103,2024-08-17,Engine,588419,5.6,622.93,3461.78,4084.71,Salt Lake City,45.8,Routine Engine
MAINT00002568,TRK00002,2024-08-17,Brake,703124,2.4,230.87,972.99,1203.86,Charlotte,26.1,Scheduled Brake
MAINT00002569,TRK00115,2024-08-18,Inspection,244465,1.8,224.82,7.95,232.77,Chicago,3.1,Routine Inspection
