driver_id,month,trips_completed,total_miles,total_revenue,average_mpg,total_fuel_gallons,on_time_delivery_rate,average_idle_hours
DRV00125,2022-07-01,22,35476,82715.6,6.49,5623.9,0.409,8.1
DRV00125,2022-08-01,19,27312,58214.38,6.37,4316.2,0.526,5.8
DRV00125,2022-09-01,20,28953,64633.81,6.51,4408.2,0.35,6.9
DRV00125,2022-10-01,20,19245,41268.51,6.54,2998.8,0.2,6.8
DRV00125,2022-11-01,20,29745,59719.6,6.43,4648.6,0.45,6.4
DRV00125,2022-12-01,20,23133,49642.17,6.42,3600.9,0.35,7.9
DRV00125,2023-01-01,13,20859,42620.48,6.26,3345.6,0.462,6.2
DRV00125,2023-02-01,21,33010,71762.09,6.17,5460.2,0.429,8.8
DRV00125,2023-03-01,23,41211,83174.08,6.55,6410.0,0.391,7.0
DRV00125,2023-04-01,18,33241,70384.76,6.61,5116.0,0.556,7.0
DRV00125,2023-05-01,11,12940,28890.84,6.28,2046.5,0.273,6.9
DRV00125,2023-06-01,22,33323,69300.51,6.47,5214.0,0.273,7.4
DRV00125,2023-07-01,27,45622,96886.91,6.65,6915.4,0.593,7.2
DRV00125,2023-08-01,23,32145,68500.08,6.65,4774.4,0.391,7.0
DRV00125,2023-09-01,19,26947,55808.8,6.52,4074.4,0.421,6.4
DRV00125,2023-10-01,12,12068,22544.04,6.54,1861.2,0.5,5.6
DRV00125,2023-11-01,19,27383,66570.25,6.68,4046.8,0.526,7.6
DRV00125,2023-12-01,26,38066,87183.8,6.61,5742.2,0.5,6.8
DRV00125,2024-01-01,20,25088,56444.18,6.46,3973.9,0.6,8.3
DRV00125,2024-02-01,15,20971,43658.79,6.44,3343.3,0.267,7.0
DRV00125,2024-03-01,17,23809,52354.21,6.46,3629.3,0.353,6.6
DRV00125,2024-04-01,13,17637,36951.28,6.42,2788.1,0.308,7.0
DRV00125,2024-05-01,15,20983,37513.1,6.51,3312.4,0.333,7.5
DRV00125,2024-06-01,21,25344,51436.35,6.37,3893.2,0.429,6.4
DRV00125,2024-07-01,18,26893,60355.96,6.19,4433.6,0.444,7.5
DRV00125,2024-08-01,17,25926,57449.94,6.56,3963.7,0.353,8.3
DRV00125,2024-09-01,20,25603,55729.0,6.73,3767.2,0.45,7.9
DRV00125,2024-10-01,18,30463,71129.1,6.52,4714.4,0.556,6.6
DRV00125,2024-11-01,23,27002,53253.47,6.42,4307.7,0.435,6.6
DRV00125,2024-12-01,13,14494,29093.87,6.35,2255.0,0.462,7.2
DRV00126,2022-01-01,25,33893,61718.55,6.43,5295.7,0.52,6.8
DRV00126,2022-02-01,17,28252,57903.85,6.42,4408.2,0.647,6.7
DRV00126,2022-03-01,12,18266,44360.74,6.2,2984.8,0.333,6.8
DRV00126,2022-04-01,17,23401,52896.51,6.25,3773.3,0.471,7.5
DRV00126,2022-05-01,25,37926,79637.59,6.48,5865.1,0.48,7.4
DRV00126,2022-06-01,14,18039,35136.17,6.41,2822.3,0.571,7.9
DRV00126,2022-07-01,26,29142,62528.08,6.52,4529.6,0.462,5.7
DRV00126,2022-08-01,19,30033,68453.84,6.58,4548.9,0.421,7.7
DRV00126,2022-09-01,12,17166,40347.88,6.22,2724.1,0.667,7.8
DRV00126,2022-10-01,19,26004,57849.66,6.54,4075.4,0.579,8.0
DRV00126,2022-11-01,15,28554,62732.2,6.17,4668.0,0.4,6.8
DRV00126,2022-12-01,20,30395,65619.24,6.3,4921.5,0.5,6.4
DRV00126,2023-01-01,11,14108,29631.6,6.44,2199.3,0.455,6.4
DRV00126,2023-02-01,16,20925,46146.95,6.21,3417.2,0.312,7.3
DRV00126,2023-03-01,19,24292,48689.04,6.37,3770.6,0.316,7.4
DRV00126,2023-04-01,18,29034,65401.61,6.47,4545.7,0.333,6.9
DRV00126,2023-05-01,12,15716,32503.32,6.59,2396.5,0.583,6.4
DRV00126,2023-06-01,17,21884,48216.3,6.3,3555.2,0.471,6.9
DRV00126,2023-07-01,15,23964,55124.2,6.69,3573.5,0.333,7.1
DRV00126,2023-08-01,16,20721,37583.86,6.41,3187.7,0.5,6.4
DRV00126,2023-09-01,15,18780,37922.62,6.13,3083.4,0.467,7.0
DRV00126,2023-10-01,28,34572,72185.66,6.62,5266.6,0.5,6.9
DRV00126,2023-11-01,15,16365,35727.06,6.52,2577.6,0.533,6.0
DRV00126,2023-12-01,20,22645,50259.69,6.46,3493.3,0.35,6.5
DRV00126,2024-01-01,21,25778,53430.93,6.61,3910.9,0.286,5.8
DRV00126,2024-02-01,18,28871,66364.2,6.37,4571.6,0.556,7.3
DRV00126,2024-03-01,22,33090,70074.5,6.5,5107.2,0.591,6.3
DRV00126,2024-04-01,15,24792,49892.59,6.65,3703.3,0.467,7.8
DRV00126,2024-05-01,28,41294,90685.35,6.62,6200.6,0.714,7.7
DRV00126,2024-06-01,17,27140,53504.79,6.51,4224.5,0.471,7.1
DRV00126,2024-07-01,30,52361,117786.2,6.51,8050.4,0.433,7.6
DRV00126,2024-08-01,16,21779,43920.31,6.66,3274.2,0.312,8.0
DRV00126,2024-09-01,17,25938,55974.46,6.61,3934.6,0.353,6.7
DRV00126,2024-10-01,25,28430,66322.03,6.54,4351.9,0.48,6.2
DRV00126,2024-11-01,22,27747,58586.67,6.7,4098.5,0.409,6.4
DRV00126,2024-12-01,17,29870,65762.16,6.34,4767.9,0.412,6.8
DRV00127,2022-01-01,24,39026,90437.41,6.44,6106.4,0.125,7.5
DRV00127,2022-02-01,16,26082,55338.99,6.71,3907.0,0.438,7.7
DRV00127,2022-03-01,19,33247,73624.59,6.38,5289.2,0.368,6.8
DRV00127,2022-04-01,17,20212,42640.84,6.44,3248.0,0.529,5.9
DRV00127,2022-05-01,17,20168,45447.62,6.62,3081.0,0.412,7.9
DRV00127,2022-06-01,13,17615,43036.62,6.73,2633.2,0.308,7.4
DRV00127,2022-07-01,27,38957,77766.99,6.48,6080.6,0.37,6.4
DRV00127,2022-08-01,16,25377,55035.98,6.55,3960.2,0.312,7.6
DRV00127,2022-09-01,24,35880,77331.85,6.54,5506.5,0.292,7.8
DRV00127,2022-10-01,12,15309,31709.96,6.5,2335.6,0.417,6.4
DRV00127,2022-11-01,15,23022,48674.24,6.55,3514.7,0.2,7.0
DRV00127,2022-12-01,18,29270,63030.21,6.17,4824.9,0.5,5.9
DRV00127,2023-01-01,22,30846,62402.98,6.51,4727.4,0.545,8.3
DRV00127,2023-02-01,17,29765,64358.0,6.38,4714.0,0.353,5.8
DRV00127,2023-03-01,24,36451,80277.59,6.64,5539.3,0.458,6.7
DRV00127,2023-04-01,25,42944,93805.6,6.56,6542.8,0.36,6.9
DRV00127,2023-05-01,27,41189,87662.19,6.66,6324.5,0.407,6.9
DRV00127,2023-06-01,16,18419,42295.71,6.45,2879.2,0.375,7.3
DRV00127,2023-07-01,15,27749,60910.66,6.73,4150.5,0.467,7.1
DRV00127,2023-08-01,21,33075,73918.06,6.21,5352.5,0.524,6.8
DRV00127,2023-09-01,11,13181,22969.12,6.36,2075.8,0.364,8.2
DRV00127,2023-10-01,19,28756,64324.96,6.32,4549.1,0.263,6.9
DRV00127,2023-11-01,14,17946,37881.6,6.66,2673.0,0.429,6.2
DRV00127,2023-12-01,11,14539,31066.11,6.76,2162.8,0.273,7.3
DRV00127,2024-01-01,28,41779,94800.05,6.43,6575.8,0.429,6.5
DRV00127,2024-02-01,18,25065,51990.19,6.48,3897.1,0.444,6.0
DRV00127,2024-03-01,28,39442,87431.04,6.7,6000.5,0.357,6.9
DRV00127,2024-04-01,11,16670,37762.81,6.41,2633.1,0.727,6.9
DRV00127,2024-05-01,16,20699,46853.65,6.45,3202.3,0.625,8.0
DRV00127,2024-06-01,19,27499,58155.11,6.34,4385.4,0.526,8.6
DRV00127,2024-07-01,22,30339,57263.16,6.28,4787.2,0.5,6.4
DRV00127,2024-08-01,35,57954,124579.53,6.42,9007.5,0.571,7.1
DRV00127,2024-09-01,20,32789,70452.51,6.54,5020.9,0.5,8.0
DRV00127,2024-10-01,23,36471,82302.85,6.49,5645.6,0.261,6.1
DRV00127,2024-11-01,18,23136,51982.65,6.56,3636.2,0.611,5.1
DRV00127,2024-12-01,24,36240,82796.19,6.52,5624.7,0.5,7.9
DRV00128,2022-01-01,12,17860,42071.64,6.5,2837.4,0.333,7.0
DRV00128,2022-02-01,17,29162,58002.56,6.39,4608.6,0.353,7.5
DRV00128,2022-03-01,22,30057,62216.69,6.42,4679.1,0.5,6.6
DRV00128,2022-04-01,19,32944,70978.86,6.54,5062.6,0.421,7.0
DRV00128,2022-05-01,19,23305,49340.15,6.36,3609.5,0.421,6.6
DRV00128,2022-06-01,24,39249,83035.32,6.44,6184.8,0.583,6.6
DRV00128,2022-07-01,21,31007,65269.97,6.7,4641.9,0.238,5.5
DRV00128,2022-08-01,17,21443,47427.96,6.36,3425.0,0.647,8.3
DRV00128,2022-09-01,14,16903,38301.12,6.6,2513.1,0.5,6.9
DRV00128,2022-10-01,20,27536,59677.85,6.46,4353.7,0.55,7.0
DRV00128,2022-11-01,15,21750,42338.58,6.68,3264.3,0.333,5.9
DRV00128,2022-12-01,17,28884,55516.5,6.5,4454.0,0.412,7.6
DRV00128,2023-01-01,17,24891,48717.12,6.52,3852.0,0.412,8.0
DRV00128,2023-02-01,21,31685,67588.04,6.73,4732.4,0.429,7.0
DRV00128,2023-03-01,19,25602,58077.17,6.44,3954.5,0.316,7.0
DRV00128,2023-04-01,17,31011,65902.93,6.4,4882.5,0.529,8.0
DRV00128,2023-05-01,17,22964,48333.59,6.52,3574.3,0.529,7.8
DRV00128,2023-06-01,17,21387,46652.31,6.34,3417.4,0.471,7.4
DRV00128,2023-07-01,23,35155,76141.05,6.31,5575.4,0.565,8.4
DRV00128,2023-08-01,19,30213,66713.49,6.54,4708.7,0.263,6.8
DRV00128,2023-09-01,21,30107,64122.56,6.21,4889.5,0.571,6.8
DRV00128,2023-10-01,16,28171,56630.78,6.33,4475.2,0.75,7.9
DRV00128,2023-11-01,24,34232,73743.58,6.61,5212.2,0.375,6.7
DRV00128,2023-12-01,20,25023,59197.8,6.61,3757.9,0.5,6.6
DRV00128,2024-01-01,24,31272,72554.85,6.75,4776.1,0.583,6.6
DRV00128,2024-02-01,20,33888,70878.83,6.7,5036.3,0.55,7.1
DRV00128,2024-03-01,19,24969,56258.05,6.51,3892.2,0.316,7.3
DRV00128,2024-04-01,20,26930,59394.13,6.4,4263.5,0.55,8.3
DRV00128,2024-05-01,13,20945,42923.25,6.66,3140.8,0.462,6.1
DRV00128,2024-06-01,20,33750,72534.86,6.56,5134.1,0.55,6.5
DRV00128,2024-07-01,26,34246,73025.72,6.67,5183.3,0.423,6.6
DRV00128,2024-08-01,15,17922,36950.12,6.38,2844.6,0.133,7.6
DRV00128,2024-09-01,26,38945,88626.88,6.58,5926.1,0.346,7.9
DRV00128,2024-10-01,15,22161,48713.77,6.57,3421.5,0.4,7.2
DRV00128,2024-11-01,21,28836,59184.95,6.55,4366.6,0.429,6.4
DRV00128,2024-12-01,21,28883,62445.88,6.58,4435.9,0.476,8.1
DRV00129,2022-01-01,17,22613,48435.55,6.37,3557.5,0.412,6.9
DRV00129,2022-02-01,11,17982,35229.96,6.6,2754.8,0.455,7.8
DRV00129,2022-03-01,15,25249,57124.44,6.63,3791.9,0.533,6.8
DRV00129,2022-04-01,25,35338,72694.41,6.32,5611.2,0.36,7.3
DRV00129,2022-05-01,20,23950,55779.58,6.54,3692.6,0.45,7.1
DRV00129,2022-06-01,18,24440,50599.42,6.4,3785.2,0.5,6.2
DRV00129,2022-07-01,20,30667,68601.99,6.54,4678.3,0.5,6.3
DRV00129,2022-08-01,20,26846,61596.12,6.67,4085.6,0.3,6.7
DRV00129,2022-09-01,20,27573,59739.12,6.49,4235.1,0.6,7.6
DRV00129,2022-10-01,21,24366,55650.21,6.45,3854.7,0.524,7.1
DRV00129,2022-11-01,18,23072,49254.36,6.73,3549.0,0.444,7.2
DRV00129,2022-12-01,14,20027,42333.5,6.59,3087.2,0.429,7.0
DRV00129,2023-01-01,16,23124,52123.42,6.79,3402.3,0.688,6.9
DRV00129,2023-02-01,14,26887,64817.02,6.44,4212.8,0.429,7.2
DRV00129,2023-03-01,20,26556,56774.26,6.42,4144.9,0.5,6.0
DRV00129,2023-04-01,18,32083,69247.0,6.6,4933.6,0.333,7.1
DRV00129,2023-05-01,10,13602,28113.14,6.52,2121.7,0.4,6.5
DRV00129,2023-06-01,30,45935,101166.82,6.47,7090.4,0.467,6.5
DRV00129,2023-07-01,19,30949,61934.76,6.31,4943.2,0.368,7.7
DRV00129,2023-08-01,17,27384,53947.48,6.63,4119.9,0.588,7.8
DRV00129,2023-09-01,15,18888,39044.83,6.51,2905.7,0.4,6.8
DRV00129,2023-10-01,14,23162,52364.6,6.3,3581.6,0.429,7.4
DRV00129,2023-11-01,22,29160,61284.85,6.52,4573.8,0.318,6.6
DRV00129,2023-12-01,24,35603,76230.77,6.35,5628.0,0.542,6.7
DRV00129,2024-01-01,24,34037,78919.35,6.29,5451.3,0.417,7.6
DRV00129,2024-02-01,26,36630,77386.5,6.38,5668.4,0.5,7.6
DRV00129,2024-03-01,18,29586,65448.78,6.51,4596.5,0.444,7.9
DRV00129,2024-04-01,24,35925,76235.99,6.66,5413.4,0.5,6.4
DRV00129,2024-05-01,24,40138,91828.21,6.35,6414.6,0.292,6.3
DRV00129,2024-06-01,20,25178,51994.59,6.5,3875.6,0.4,6.0
DRV00129,2024-07-01,22,30881,66592.0,6.52,4763.3,0.318,6.7
DRV00129,2024-08-01,23,31606,65340.53,6.44,4997.7,0.391,6.6
DRV00129,2024-09-01,16,24692,55247.95,6.27,4038.1,0.5,7.1
DRV00129,2024-10-01,17,29310,68284.99,6.68,4344.2,0.353,6.6
DRV00129,2024-11-01,22,31792,69901.99,6.68,4799.2,0.636,6.9
DRV00129,2024-12-01,13,20255,43882.41,6.45,3174.1,0.385,7.1
DRV00130,2022-01-01,11,14495,31589.71,6.26,2329.6,0.364,5.0
DRV00130,2022-02-01,18,22534,47039.05,6.29,3555.0,0.278,7.6
DRV00130,2022-03-01,20,26465,58013.39,6.27,4293.8,0.45,6.7
DRV00130,2022-04-01,15,23832,55008.41,6.48,3706.8,0.333,7.1
DRV00130,2022-05-01,26,41994,94107.81,6.61,6472.2,0.346,6.2
DRV00130,2022-06-01,23,35211,71755.67,6.38,5626.9,0.391,6.6
DRV00130,2022-07-01,18,21030,47104.99,6.27,3384.5,0.333,6.4
DRV00130,2022-08-01,10,9585,22908.99,6.63,1500.7,0.7,8.8
DRV00130,2022-09-01,21,32237,75939.63,6.55,4935.8,0.381,6.6
DRV00130,2022-10-01,21,36116,82088.05,6.41,5626.6,0.571,7.8
DRV00130,2022-11-01,25,35807,70491.4,6.38,5659.6,0.52,6.7
DRV00130,2022-12-01,24,30405,63689.77,6.31,4933.7,0.333,7.3
DRV00130,2023-01-01,20,29156,61925.65,6.73,4349.5,0.5,7.4
DRV00130,2023-02-01,12,16209,33582.68,6.55,2529.7,0.667,5.2
DRV00130,2023-03-01,20,26839,60064.75,6.29,4294.4,0.45,8.4
DRV00130,2023-04-01,16,26648,59909.87,6.54,4128.7,0.312,6.1
DRV00130,2023-05-01,26,30380,69423.78,6.52,4710.9,0.538,7.2
DRV00130,2023-06-01,8,9685,21710.0,6.58,1473.3,0.375,6.8
DRV00130,2023-07-01,25,35330,77593.55,6.77,5207.4,0.48,7.9
DRV00130,2023-08-01,22,29247,60613.94,6.4,4630.4,0.409,6.6
DRV00130,2023-09-01,18,25434,46516.78,6.4,4082.4,0.444,7.4
DRV00130,2023-10-01,16,27631,58342.24,6.52,4307.4,0.375,7.6
DRV00130,2023-11-01,24,35553,80961.69,6.26,5607.5,0.458,7.4
DRV00130,2023-12-01,28,40912,89908.55,6.46,6473.2,0.643,6.3
DRV00130,2024-01-01,14,19042,45179.43,6.52,2978.8,0.357,5.8
DRV00130,2024-02-01,25,35149,80330.86,6.37,5537.5,0.52,6.2
DRV00130,2024-03-01,19,23226,51160.23,6.6,3590.2,0.421,7.9
DRV00130,2024-04-01,24,33743,69839.85,6.37,5352.6,0.5,6.7
DRV00130,2024-05-01,16,23954,54263.19,6.45,3686.3,0.625,6.9
DRV00130,2024-06-01,19,24082,52996.79,6.53,3776.4,0.526,7.0
DRV00130,2024-07-01,21,21366,45314.46,6.45,3317.4,0.571,7.7
DRV00130,2024-08-01,15,23044,54607.79,6.36,3654.6,0.467,8.2
DRV00130,2024-09-01,25,34660,74509.3,6.41,5431.2,0.44,6.9
DRV00130,2024-10-01,14,22035,43535.65,6.56,3395.4,0.429,7.1
DRV00130,2024-11-01,18,19150,38497.38,6.57,2973.1,0.444,6.6
DRV00130,2024-12-01,24,31758,67848.7,6.38,5061.2,0.25,7.6
DRV00132,2022-01-01,25,33676,75353.78,6.66,5136.9,0.36,6.8
DRV00132,2022-02-01,12,15987,38367.38,6.51,2420.8,0.333,7.2
DRV00132,2022-03-01,22,37231,80123.46,6.54,5773.1,0.409,6.3
DRV00132,2022-04-01,16,21858,44150.91,6.64,3233.6,0.5,6.1
DRV00132,2022-05-01,26,40723,88253.56,6.51,6441.8,0.346,6.9
DRV00132,2022-06-01,24,25794,57370.15,6.59,3954.5,0.292,6.9
DRV00132,2022-07-01,10,14221,28661.6,6.21,2294.9,0.5,7.4
DRV00132,2022-08-01,25,33494,72147.5,6.43,5254.3,0.36,7.5
DRV00132,2022-09-01,20,29596,70839.63,6.24,4780.5,0.45,6.9
DRV00132,2022-10-01,17,23215,50075.64,6.51,3566.3,0.353,7.3
DRV00132,2022-11-01,17,27356,56849.32,6.57,4082.1,0.412,6.2
DRV00132,2022-12-01,14,21744,48431.3,6.4,3399.6,0.429,7.0
DRV00132,2023-01-01,22,33553,73669.22,6.37,5401.3,0.409,7.9
DRV00132,2023-02-01,18,22792,48113.17,6.61,3413.6,0.556,7.3
DRV00132,2023-03-01,22,33216,68396.61,6.46,5250.3,0.636,7.3
DRV00132,2023-04-01,19,30749,64603.68,6.38,4868.5,0.421,6.7
DRV00132,2023-05-01,18,27628,54066.23,6.43,4327.4,0.389,7.1
DRV00132,2023-06-01,27,39893,87362.79,6.61,6241.1,0.148,6.3
DRV00132,2023-07-01,20,33692,73311.49,6.47,5191.9,0.5,6.2
DRV00132,2023-08-01,19,26107,58567.95,6.63,3935.6,0.474,7.2
DRV00132,2023-09-01,20,26035,50462.29,6.39,4127.0,0.45,6.1
DRV00132,2023-10-01,20,28126,59232.26,6.44,4441.3,0.45,6.6
DRV00132,2023-11-01,21,32223,73927.45,6.58,5144.5,0.429,7.0
DRV00132,2023-12-01,15,18390,38040.04,6.25,2954.3,0.467,7.0
DRV00132,2024-01-01,16,23584,53027.12,6.29,3812.1,0.375,6.2
DRV00132,2024-02-01,25,40388,90753.18,6.59,6189.0,0.6,7.0
DRV00132,2024-03-01,15,28066,57307.66,6.77,4189.6,0.533,8.1
DRV00132,2024-04-01,14,20900,40165.37,6.32,3401.9,0.5,7.3
DRV00132,2024-05-01,15,26773,54303.07,6.66,4091.0,0.267,7.0
DRV00132,2024-06-01,16,23913,57984.38,6.43,3859.6,0.562,6.9
DRV00132,2024-07-01,23,30149,67157.79,6.48,4738.4,0.435,6.8
DRV00132,2024-08-01,18,32509,68446.5,6.66,4926.7,0.444,7.7
DRV00132,2024-09-01,16,24309,51356.03,6.55,3703.2,0.625,5.7
DRV00132,2024-10-01,20,32857,67515.71,6.41,5200.3,0.2,7.2
DRV00132,2024-11-01,15,19809,42615.87,6.74,2981.8,0.267,7.3
DRV00132,2024-12-01,18,20402,40070.03,6.35,3251.9,0.5,8.6
DRV00133,2022-01-01,13,20658,38917.06,6.67,3119.7,0.231,5.9
DRV00133,2022-02-01,21,30126,58871.86,6.37,4796.6,0.333,6.9
DRV00133,2022-03-01,19,33371,71896.76,6.66,5009.8,0.211,7.0
DRV00133,2022-04-01,15,17325,37155.62,6.59,2699.4,0.533,7.5
DRV00133,2022-05-01,16,26763,59042.83,6.6,4067.8,0.5,6.6
DRV00133,2022-06-01,24,41140,87338.66,6.51,6448.7,0.417,7.5
DRV00133,2022-07-01,19,26689,57273.52,6.52,4121.7,0.158,7.1
DRV00133,2022-08-01,16,26565,59031.01,6.32,4255.3,0.312,7.6
DRV00133,2022-09-01,21,28545,64085.89,6.63,4419.2,0.286,7.2
DRV00133,2022-10-01,24,37728,85113.46,6.45,5876.6,0.458,7.8
DRV00133,2022-11-01,21,27508,61535.94,6.25,4387.3,0.381,6.4
DRV00133,2022-12-01,26,37620,83809.02,6.29,6004.3,0.5,7.0
DRV00133,2023-01-01,19,30945,67514.59,6.58,4719.8,0.526,6.1
DRV00133,2023-02-01,18,26922,63266.93,6.4,4252.4,0.333,7.2
DRV00133,2023-03-01,15,25868,58977.79,6.57,4016.0,0.333,8.4
DRV00133,2023-04-01,16,24114,52894.8,6.49,3717.6,0.562,7.8
DRV00133,2023-05-01,20,31962,69310.57,6.41,5037.8,0.55,8.2
DRV00133,2023-06-01,18,25902,57876.09,6.5,4097.3,0.167,6.1
DRV00133,2023-07-01,22,37122,78664.2,6.53,5756.6,0.545,7.8
DRV00133,2023-08-01,18,28356,54312.6,6.48,4442.4,0.389,6.9
DRV00133,2023-09-01,14,21979,40707.59,6.67,3383.1,0.357,4.9
DRV00133,2023-10-01,13,13399,28260.25,6.52,1984.0,0.308,6.5
DRV00133,2023-11-01,18,26596,59260.45,6.48,4123.6,0.444,7.6
DRV00133,2023-12-01,19,29311,57595.09,6.31,4653.4,0.368,8.4
DRV00133,2024-01-01,24,29440,62702.57,6.44,4615.2,0.25,5.7
DRV00133,2024-02-01,22,28950,57692.66,6.61,4350.2,0.273,6.2
DRV00133,2024-03-01,26,36748,78330.38,6.47,5671.3,0.346,6.7
DRV00133,2024-04-01,8,14487,29885.66,6.65,2184.3,0.25,5.6
DRV00133,2024-05-01,28,38041,79692.95,6.44,5834.4,0.5,7.1
DRV00133,2024-06-01,18,23342,49628.01,6.6,3621.1,0.389,7.0
DRV00133,2024-07-01,14,21665,45534.16,6.63,3321.1,0.286,7.4
DRV00133,2024-08-01,25,27416,56321.52,6.59,4174.3,0.44,7.7
DRV00133,2024-09-01,18,23531,50125.07,6.39,3760.3,0.333,7.7
DRV00133,2024-10-01,21,29469,63201.25,6.61,4441.7,0.429,7.1
DRV00133,2024-11-01,19,28835,68533.36,6.49,4563.0,0.316,7.1
DRV00133,2024-12-01,15,20863,42477.96,6.55,3118.6,0.133,5.4
DRV00134,2022-01-01,15,20225,44961.42,6.42,3107.7,0.267,5.8
DRV00134,2022-02-01,17,29931,67767.78,6.23,4835.0,0.471,8.1
DRV00134,2022-03-01,19,31859,70923.46,6.53,5005.4,0.368,7.9
DRV00134,2022-04-01,16,18222,42163.76,6.4,2917.7,0.312,6.4
DRV00134,2022-05-01,22,23561,52981.62,6.21,3765.5,0.455,6.8
DRV00134,2022-06-01,23,27669,63420.2,6.43,4350.5,0.478,6.3
DRV00134,2022-07-01,17,22560,45430.33,6.42,3443.6,0.471,7.4
DRV00134,2022-08-01,21,31868,73245.27,6.53,4849.1,0.571,6.4
DRV00134,2022-09-01,18,29239,58235.57,6.67,4473.8,0.556,7.4
DRV00134,2022-10-01,25,40591,83310.72,6.59,6269.6,0.36,6.5
DRV00134,2022-11-01,16,28211,58138.02,6.72,4169.0,0.562,7.4
DRV00134,2022-12-01,16,23204,52086.99,6.52,3613.0,0.75,6.1
DRV00134,2023-01-01,23,32537,68145.36,6.49,5045.5,0.435,6.9
DRV00134,2023-02-01,18,22664,52313.05,6.39,3605.8,0.389,8.0
DRV00134,2023-03-01,26,43239,94135.0,6.42,6796.0,0.385,7.0
DRV00134,2023-04-01,15,21352,46101.67,6.59,3224.5,0.4,8.3
DRV00134,2023-05-01,16,24714,53734.86,6.28,3939.1,0.5,6.2
DRV00134,2023-06-01,15,24350,53079.96,6.59,3713.1,0.4,7.4
DRV00134,2023-07-01,17,22722,49045.1,6.56,3518.0,0.471,7.3
DRV00134,2023-08-01,19,27288,60492.37,6.43,4236.9,0.316,6.1
DRV00134,2023-09-01,18,23600,50375.01,6.72,3520.7,0.333,7.3
DRV00134,2023-10-01,27,43709,92463.36,6.64,6543.0,0.333,6.5
DRV00134,2023-11-01,22,27183,56715.05,6.37,4264.1,0.364,6.8
DRV00134,2023-12-01,25,36341,81498.16,6.46,5671.8,0.16,6.8
DRV00134,2024-01-01,20,30682,68635.96,6.48,4762.6,0.4,7.7
DRV00134,2024-02-01,23,25405,51541.18,6.62,3949.0,0.696,7.4
DRV00134,2024-03-01,24,34897,73020.47,6.64,5267.0,0.667,6.5
DRV00134,2024-04-01,12,18670,38786.29,6.19,3036.7,0.667,8.6
DRV00134,2024-05-01,14,20688,42123.26,6.76,3070.9,0.429,6.4
DRV00134,2024-06-01,14,25158,52306.09,6.49,3897.8,0.357,7.8
DRV00134,2024-07-01,19,24283,56094.41,6.56,3796.4,0.421,6.5
DRV00134,2024-08-01,28,40004,87415.47,6.51,6171.8,0.536,7.3
DRV00134,2024-09-01,18,29526,51123.45,6.46,4649.5,0.5,5.8
DRV00134,2024-10-01,24,37217,78618.94,6.45,5845.2,0.375,6.8
DRV00134,2024-11-01,9,12281,27678.04,6.34,1947.3,0.444,9.7
DRV00134,2024-12-01,14,25338,59542.01,6.53,3901.4,0.286,5.0
DRV00138,2022-01-01,22,37060,73597.83,6.74,5568.9,0.455,6.7
DRV00138,2022-02-01,13,13681,31439.7,6.56,2130.6,0.462,7.5
DRV00138,2022-03-01,21,29398,67148.9,6.5,4591.0,0.667,7.3
DRV00138,2022-04-01,19,29319,60421.83,6.58,4509.5,0.579,6.9
DRV00138,2022-05-01,9,14328,31809.06,6.84,2107.5,0.333,6.9
DRV00138,2022-06-01,20,28023,57803.86,6.39,4454.7,0.5,7.2
DRV00138,2022-07-01,17,23655,55712.41,6.42,3731.9,0.294,7.2
DRV00138,2022-08-01,19,31021,54262.43,6.55,4716.5,0.368,7.9
DRV00138,2022-09-01,28,38157,85674.0,6.63,5735.8,0.393,7.1
DRV00138,2022-10-01,18,20501,45623.89,6.42,3267.9,0.5,7.4
DRV00138,2022-11-01,19,26092,61657.91,6.75,3948.9,0.474,7.7
DRV00138,2022-12-01,25,38530,88247.44,6.47,5906.9,0.64,6.3
DRV00138,2023-01-01,12,13709,28165.56,6.78,2019.2,0.5,6.7
DRV00138,2023-02-01,24,38169,83314.73,6.45,5912.4,0.583,7.4
DRV00138,2023-03-01,14,23038,47258.41,6.47,3637.1,0.5,7.4
DRV00138,2023-04-01,11,20965,43525.36,6.52,3275.5,0.455,7.5
DRV00138,2023-05-01,20,23364,46695.5,6.47,3680.7,0.55,6.4
DRV00138,2023-06-01,15,20957,41141.06,6.46,3220.4,0.533,7.2
DRV00138,2023-07-01,14,17703,37250.25,6.66,2699.1,0.357,8.2
DRV00138,2023-08-01,22,35365,78471.72,6.57,5403.9,0.409,6.9
DRV00138,2023-09-01,22,32302,66970.63,6.58,4988.7,0.364,6.6
DRV00138,2023-10-01,26,42262,86812.28,6.39,6691.8,0.538,7.2
DRV00138,2023-11-01,15,24886,53427.76,6.78,3727.1,0.2,6.5
DRV00138,2023-12-01,22,31133,63159.35,6.24,5017.8,0.364,7.2
DRV00138,2024-01-01,20,31084,65576.48,6.43,4788.7,0.55,7.2
DRV00138,2024-02-01,6,6047,12681.2,6.53,981.6,0.333,5.2
DRV00138,2024-03-01,22,34878,73737.47,6.4,5480.1,0.545,7.1
DRV00138,2024-04-01,20,27241,52407.38,6.36,4303.6,0.5,5.5
DRV00138,2024-05-01,28,41662,90861.77,6.46,6518.3,0.5,6.4
DRV00138,2024-06-01,21,26470,52508.09,6.54,4147.3,0.81,6.9
